date,sku_id,demand_qty,on_hand
2025-11-23,SKU-1030,19.47,1109
2025-11-24,SKU-1030,21.77,1088
2025-11-25,SKU-1030,22.72,1065
2025-11-26,SKU-1030,25.02,1040
2025-11-27,SKU-1030,24.64,1015
2025-11-28,SKU-1030,19.97,995
2025-11-29,SKU-1030,19.68,976
2025-11-30,SKU-1030,19.5,1026
2025-12-01,SKU-1030,22.74,1003
2025-12-02,SKU-1030,24.16,979
2025-12-03,SKU-1030,26.55,1004
2025-12-04,SKU-1030,23.72,980
2025-12-05,SKU-1030,19.74,961
2025-12-06,SKU-1030,21.42,939
2025-12-07,SKU-1030,18.47,921
2025-12-08,SKU-1030,22.42,898
2025-12-09,SKU-1030,23.36,875
2025-12-10,SKU-1030,24.33,851
2025-12-11,SKU-1030,23.78,827
2025-12-12,SKU-1030,20.58,806
2025-12-13,SKU-1030,22.05,784
2025-12-14,SKU-1030,17.44,767
2025-12-15,SKU-1030,20.71,812
2025-12-16,SKU-1030,22.64,789
2025-12-17,SKU-1030,23.02,766
2025-12-18,SKU-1030,23.53,743
2025-12-19,SKU-1030,17.59,725
2025-12-20,SKU-1030,21.17,772
2025-12-21,SKU-1030,19.69,752
2025-12-22,SKU-1030,21.86,731
2025-12-23,SKU-1030,26.93,755
2025-12-24,SKU-1030,28.66,727
2025-12-25,SKU-1030,21.64,705
2025-12-26,SKU-1030,19.08,686
2025-12-27,SKU-1030,19.43,666
2025-12-28,SKU-1030,18.44,648
2025-12-29,SKU-1030,23.39,625
2025-12-30,SKU-1030,28.28,596
2025-12-31,SKU-1030,26.51,570
2026-01-01,SKU-1030,22.18,548
2026-01-02,SKU-1030,20.77,577
2026-01-03,SKU-1030,20.46,556
2026-01-04,SKU-1030,21.69,535
2026-01-05,SKU-1030,21.54,578
2026-01-06,SKU-1030,25.56,553
2026-01-07,SKU-1030,28.26,525
2026-01-08,SKU-1030,21.91,503
2026-01-09,SKU-1030,20.21,482
2026-01-10,SKU-1030,16.32,466
2026-01-11,SKU-1030,19.56,447
2026-01-12,SKU-1030,24.32,422
2026-01-13,SKU-1030,24.49,398
2026-01-14,SKU-1030,24.5,373
2026-01-15,SKU-1030,24.7,349
2026-01-16,SKU-1030,22.77,326
2026-01-17,SKU-1030,19.12,307
2026-01-18,SKU-1030,19.22,287
2026-01-19,SKU-1030,24.25,263
2026-01-20,SKU-1030,25.42,238
2026-01-21,SKU-1030,27.6,210
2026-01-22,SKU-1030,22.29,188
2026-01-23,SKU-1030,20.52,167
2026-01-24,SKU-1030,17.71,150
2026-01-25,SKU-1030,16.68,133
2026-01-26,SKU-1030,20.11,113
2026-01-27,SKU-1030,25.52,137
2026-01-28,SKU-1030,26.77,110
2026-01-29,SKU-1030,21.64,89
2026-01-30,SKU-1030,17.5,71
2026-01-31,SKU-1030,18.87,52
2026-02-01,SKU-1030,17.91,34
2026-02-02,SKU-1030,24.5,10
2026-02-03,SKU-1030,23.62,46
2026-02-04,SKU-1030,25.48,20
2026-02-05,SKU-1030,23.23,0
2026-02-06,SKU-1030,19.39,0
2026-02-07,SKU-1030,16.07,59
2026-02-08,SKU-1030,18.58,40
2026-02-09,SKU-1030,23.76,17
2026-02-10,SKU-1030,23.84,0
2026-02-11,SKU-1030,28.12,0
2026-02-12,SKU-1030,23.01,0
2026-02-13,SKU-1030,20.32,0
2026-02-14,SKU-1030,18.08,0
2026-02-15,SKU-1030,16.78,0
2026-02-16,SKU-1030,20.37,0
2026-02-17,SKU-1030,23.73,0
2026-02-18,SKU-1030,26.31,0
2026-02-19,SKU-1030,22.17,0
2026-02-20,SKU-1030,21.67,0
2026-02-21,SKU-1030,17.38,0
2026-02-22,SKU-1030,19.37,0
2026-02-23,SKU-1030,20.55,0
2025-10-27,SKU-1031,22.16,1121
2025-10-28,SKU-1031,28.48,1178
2025-10-29,SKU-1031,25.41,1152
2025-10-30,SKU-1031,24.97,1127
2025-10-31,SKU-1031,23.51,1104
2025-11-01,SKU-1031,22.99,1081
2025-11-02,SKU-1031,23.74,1057
2025-11-03,SKU-1031,24.36,1033
2025-11-04,SKU-1031,25.98,1007
2025-11-05,SKU-1031,27.68,979
2025-11-06,SKU-1031,23.3,1033
2025-11-07,SKU-1031,22.08,1011
2025-11-08,SKU-1031,22.29,989
2025-11-09,SKU-1031,21.17,968
2025-11-10,SKU-1031,22.11,946
2025-11-11,SKU-1031,28.74,917
2025-11-12,SKU-1031,28.37,889
2025-11-13,SKU-1031,24.04,865
2025-11-14,SKU-1031,23.41,841
2025-11-15,SKU-1031,16.45,915
2025-11-16,SKU-1031,23.51,892
2025-11-17,SKU-1031,22.61,869
2025-11-18,SKU-1031,31.66,838
2025-11-19,SKU-1031,25.0,813
2025-11-20,SKU-1031,23.26,789
2025-11-21,SKU-1031,22.76,838
2025-11-22,SKU-1031,20.57,880
2025-11-23,SKU-1031,23.13,857
2025-11-24,SKU-1031,20.48,837
2025-11-25,SKU-1031,27.34,810
2025-11-26,SKU-1031,27.96,782
2025-11-27,SKU-1031,24.41,757
2025-11-28,SKU-1031,25.37,732
2025-11-29,SKU-1031,19.62,712
2025-11-30,SKU-1031,19.93,692
2025-12-01,SKU-1031,24.99,667
2025-12-02,SKU-1031,28.42,639
2025-12-03,SKU-1031,29.16,610
2025-12-04,SKU-1031,24.69,585
2025-12-05,SKU-1031,24.37,561
2025-12-06,SKU-1031,21.44,539
2025-12-07,SKU-1031,18.35,521
2025-12-08,SKU-1031,25.53,553
2025-12-09,SKU-1031,27.56,526
2025-12-10,SKU-1031,26.91,499
2025-12-11,SKU-1031,26.05,473
2025-12-12,SKU-1031,24.25,448
2025-12-13,SKU-1031,18.94,430
2025-12-14,SKU-1031,19.04,410
2025-12-15,SKU-1031,26.07,384
2025-12-16,SKU-1031,22.6,362
2025-12-17,SKU-1031,29.84,332
2025-12-18,SKU-1031,21.31,311
2025-12-19,SKU-1031,22.25,288
2025-12-20,SKU-1031,23.06,265
2025-12-21,SKU-1031,23.54,242
2025-12-22,SKU-1031,21.21,275
2025-12-23,SKU-1031,27.0,248
2025-12-24,SKU-1031,27.16,221
2025-12-25,SKU-1031,22.54,198
2025-12-26,SKU-1031,21.79,176
2025-12-27,SKU-1031,19.8,157
2025-12-28,SKU-1031,22.0,135
2025-12-29,SKU-1031,23.8,111
2025-12-30,SKU-1031,25.19,86
2025-12-31,SKU-1031,27.43,58
2026-01-01,SKU-1031,27.9,30
2026-01-02,SKU-1031,20.67,10
2026-01-03,SKU-1031,22.11,63
2026-01-04,SKU-1031,20.11,43
2026-01-05,SKU-1031,22.99,20
2026-01-06,SKU-1031,25.56,0
2026-01-07,SKU-1031,25.41,0
2026-01-08,SKU-1031,24.87,0
2026-01-09,SKU-1031,22.69,0
2026-01-10,SKU-1031,20.07,0
2026-01-11,SKU-1031,23.31,0
2026-01-12,SKU-1031,23.53,0
2026-01-13,SKU-1031,28.73,0
2026-01-14,SKU-1031,28.48,0
2026-01-15,SKU-1031,28.72,0
2026-01-16,SKU-1031,23.63,0
2026-01-17,SKU-1031,22.97,0
2026-01-18,SKU-1031,22.8,35
2026-01-19,SKU-1031,23.02,12
2026-01-20,SKU-1031,29.26,0
2026-01-21,SKU-1031,29.27,0
2026-01-22,SKU-1031,27.27,0
2026-01-23,SKU-1031,24.58,0
2026-01-24,SKU-1031,22.21,0
2026-01-25,SKU-1031,22.78,0
2026-01-26,SKU-1031,21.87,0
2026-01-27,SKU-1031,24.23,0
2026-01-28,SKU-1031,30.78,0
2026-01-29,SKU-1031,27.35,37
2026-01-30,SKU-1031,19.89,17
2026-01-31,SKU-1031,20.78,0
2026-02-01,SKU-1031,21.24,0
2026-02-02,SKU-1031,24.56,56
2026-02-03,SKU-1031,27.21,102
2026-02-04,SKU-1031,28.55,74
2026-02-05,SKU-1031,27.09,47
2026-02-06,SKU-1031,22.34,24
2026-02-07,SKU-1031,21.36,3
2026-02-08,SKU-1031,21.91,0
2026-02-09,SKU-1031,23.14,0
2026-02-10,SKU-1031,27.26,0
2026-02-11,SKU-1031,31.17,0
2026-02-12,SKU-1031,25.62,0
2026-02-13,SKU-1031,22.97,51
2026-02-14,SKU-1031,20.44,31
2026-02-15,SKU-1031,23.74,7
2026-02-16,SKU-1031,23.93,0
2026-02-17,SKU-1031,24.28,66
2026-02-18,SKU-1031,30.32,36
2026-02-19,SKU-1031,25.8,10
2026-02-20,SKU-1031,18.49,0
2026-02-21,SKU-1031,23.03,0
2026-02-22,SKU-1031,20.22,0
2026-02-23,SKU-1031,22.25,0
2025-10-27,SKU-1032,12.16,1359
2025-10-28,SKU-1032,12.89,1347
2025-10-29,SKU-1032,13.26,1333
2025-10-30,SKU-1032,12.44,1321
2025-10-31,SKU-1032,9.62,1311
2025-11-01,SKU-1032,9.59,1302
2025-11-02,SKU-1032,11.77,1290
2025-11-03,SKU-1032,11.88,1278
2025-11-04,SKU-1032,14.14,1264
2025-11-05,SKU-1032,13.74,1250
2025-11-06,SKU-1032,12.5,1238
2025-11-07,SKU-1032,9.72,1228
2025-11-08,SKU-1032,10.03,1218
2025-11-09,SKU-1032,11.93,1206
2025-11-10,SKU-1032,12.8,1193
2025-11-11,SKU-1032,14.99,1178
2025-11-12,SKU-1032,15.26,1163
2025-11-13,SKU-1032,12.72,1150
2025-11-14,SKU-1032,10.88,1139
2025-11-15,SKU-1032,8.09,1131
2025-11-16,SKU-1032,10.69,1121
2025-11-17,SKU-1032,11.97,1109
2025-11-18,SKU-1032,13.8,1095
2025-11-19,SKU-1032,15.39,1079
2025-11-20,SKU-1032,12.67,1067
2025-11-21,SKU-1032,11.03,1056
2025-11-22,SKU-1032,10.82,1045
2025-11-23,SKU-1032,10.5,1034
2025-11-24,SKU-1032,11.65,1023
2025-11-25,SKU-1032,12.76,1010
2025-11-26,SKU-1032,13.83,1038
2025-11-27,SKU-1032,12.63,1052
2025-11-28,SKU-1032,10.8,1041
2025-11-29,SKU-1032,10.38,1031
2025-11-30,SKU-1032,9.81,1021
2025-12-01,SKU-1032,12.88,1008
2025-12-02,SKU-1032,14.33,1023
2025-12-03,SKU-1032,13.86,1037
2025-12-04,SKU-1032,13.78,1023
2025-12-05,SKU-1032,11.81,1012
2025-12-06,SKU-1032,10.67,1001
2025-12-07,SKU-1032,11.79,989
2025-12-08,SKU-1032,13.5,976
2025-12-09,SKU-1032,13.9,962
2025-12-10,SKU-1032,16.24,945
2025-12-11,SKU-1032,12.91,933
2025-12-12,SKU-1032,10.79,922
2025-12-13,SKU-1032,9.54,912
2025-12-14,SKU-1032,10.26,902
2025-12-15,SKU-1032,11.91,924
2025-12-16,SKU-1032,13.32,911
2025-12-17,SKU-1032,14.65,896
2025-12-18,SKU-1032,12.94,925
2025-12-19,SKU-1032,10.06,915
2025-12-20,SKU-1032,10.32,905
2025-12-21,SKU-1032,10.35,894
2025-12-22,SKU-1032,11.26,926
2025-12-23,SKU-1032,13.19,913
2025-12-24,SKU-1032,14.67,898
2025-12-25,SKU-1032,13.79,884
2025-12-26,SKU-1032,10.24,874
2025-12-27,SKU-1032,10.23,864
2025-12-28,SKU-1032,10.77,853
2025-12-29,SKU-1032,10.92,842
2025-12-30,SKU-1032,13.41,829
2025-12-31,SKU-1032,13.94,860
2026-01-01,SKU-1032,10.55,849
2026-01-02,SKU-1032,9.88,868
2026-01-03,SKU-1032,9.88,858
2026-01-04,SKU-1032,10.42,847
2026-01-05,SKU-1032,12.05,835
2026-01-06,SKU-1032,14.68,821
2026-01-07,SKU-1032,12.54,808
2026-01-08,SKU-1032,13.3,795
2026-01-09,SKU-1032,11.97,783
2026-01-10,SKU-1032,12.23,770
2026-01-11,SKU-1032,11.23,759
2026-01-12,SKU-1032,11.64,748
2026-01-13,SKU-1032,13.81,734
2026-01-14,SKU-1032,13.7,720
2026-01-15,SKU-1032,12.39,708
2026-01-16,SKU-1032,11.76,696
2026-01-17,SKU-1032,11.19,685
2026-01-18,SKU-1032,8.96,676
2026-01-19,SKU-1032,11.88,664
2026-01-20,SKU-1032,14.4,693
2026-01-21,SKU-1032,13.89,679
2026-01-22,SKU-1032,12.49,667
2026-01-23,SKU-1032,12.08,654
2026-01-24,SKU-1032,11.58,643
2026-01-25,SKU-1032,11.31,671
2026-01-26,SKU-1032,12.02,659
2026-01-27,SKU-1032,13.81,645
2026-01-28,SKU-1032,13.85,631
2026-01-29,SKU-1032,13.81,617
2026-01-30,SKU-1032,12.15,605
2026-01-31,SKU-1032,10.94,594
2026-02-01,SKU-1032,11.07,583
2026-02-02,SKU-1032,12.28,571
2026-02-03,SKU-1032,14.43,557
2026-02-04,SKU-1032,13.53,573
2026-02-05,SKU-1032,12.71,561
2026-02-06,SKU-1032,11.65,549
2026-02-07,SKU-1032,11.61,537
2026-02-08,SKU-1032,9.96,528
2026-02-09,SKU-1032,12.55,515
2026-02-10,SKU-1032,11.46,504
2026-02-11,SKU-1032,12.1,491
2026-02-12,SKU-1032,13.21,478
2026-02-13,SKU-1032,12.06,466
2026-02-14,SKU-1032,9.68,456
2026-02-15,SKU-1032,11.72,445
2026-02-16,SKU-1032,12.05,433
2026-02-17,SKU-1032,14.5,418
2026-02-18,SKU-1032,13.1,405
2026-02-19,SKU-1032,12.02,393
2026-02-20,SKU-1032,12.41,381
2026-02-21,SKU-1032,11.58,369
2026-02-22,SKU-1032,9.8,359
2026-02-23,SKU-1032,13.4,346
2025-10-27,SKU-1033,42.88,457
2025-10-28,SKU-1033,52.5,405
2025-10-29,SKU-1033,56.51,348
2025-10-30,SKU-1033,42.9,305
2025-10-31,SKU-1033,45.43,260
2025-11-01,SKU-1033,44.52,215
2025-11-02,SKU-1033,41.6,174
2025-11-03,SKU-1033,42.05,132
2025-11-04,SKU-1033,57.37,206
2025-11-05,SKU-1033,54.55,152
2025-11-06,SKU-1033,54.24,97
2025-11-07,SKU-1033,40.68,57
2025-11-08,SKU-1033,41.62,15
2025-11-09,SKU-1033,38.35,0
2025-11-10,SKU-1033,45.23,0
2025-11-11,SKU-1033,48.88,0
2025-11-12,SKU-1033,53.73,0
2025-11-13,SKU-1033,41.63,0
2025-11-14,SKU-1033,41.49,0
2025-11-15,SKU-1033,36.88,0
2025-11-16,SKU-1033,36.9,0
2025-11-17,SKU-1033,47.37,64
2025-11-18,SKU-1033,51.31,13
2025-11-19,SKU-1033,62.75,0
2025-11-20,SKU-1033,52.25,123
2025-11-21,SKU-1033,47.32,75
2025-11-22,SKU-1033,41.99,33
2025-11-23,SKU-1033,40.26,0
2025-11-24,SKU-1033,41.97,0
2025-11-25,SKU-1033,50.85,0
2025-11-26,SKU-1033,57.76,0
2025-11-27,SKU-1033,52.89,0
2025-11-28,SKU-1033,36.17,0
2025-11-29,SKU-1033,40.93,0
2025-11-30,SKU-1033,37.61,0
2025-12-01,SKU-1033,52.24,0
2025-12-02,SKU-1033,53.34,0
2025-12-03,SKU-1033,58.42,0
2025-12-04,SKU-1033,55.64,0
2025-12-05,SKU-1033,45.25,0
2025-12-06,SKU-1033,41.83,77
2025-12-07,SKU-1033,39.85,37
2025-12-08,SKU-1033,49.32,0
2025-12-09,SKU-1033,52.75,124
2025-12-10,SKU-1033,55.01,69
2025-12-11,SKU-1033,52.84,17
2025-12-12,SKU-1033,42.33,0
2025-12-13,SKU-1033,39.34,0
2025-12-14,SKU-1033,49.09,0
2025-12-15,SKU-1033,48.36,0
2025-12-16,SKU-1033,57.49,72
2025-12-17,SKU-1033,59.85,12
2025-12-18,SKU-1033,47.88,0
2025-12-19,SKU-1033,45.6,0
2025-12-20,SKU-1033,47.28,0
2025-12-21,SKU-1033,41.39,0
2025-12-22,SKU-1033,48.5,0
2025-12-23,SKU-1033,56.33,0
2025-12-24,SKU-1033,49.63,0
2025-12-25,SKU-1033,56.31,0
2025-12-26,SKU-1033,44.29,0
2025-12-27,SKU-1033,40.37,0
2025-12-28,SKU-1033,36.22,0
2025-12-29,SKU-1033,45.59,0
2025-12-30,SKU-1033,44.37,0
2025-12-31,SKU-1033,59.93,61
2026-01-01,SKU-1033,52.86,8
2026-01-02,SKU-1033,39.06,135
2026-01-03,SKU-1033,43.16,92
2026-01-04,SKU-1033,39.45,52
2026-01-05,SKU-1033,44.5,8
2026-01-06,SKU-1033,47.5,121
2026-01-07,SKU-1033,59.82,61
2026-01-08,SKU-1033,46.94,15
2026-01-09,SKU-1033,45.72,0
2026-01-10,SKU-1033,47.74,0
2026-01-11,SKU-1033,44.9,0
2026-01-12,SKU-1033,44.76,0
2026-01-13,SKU-1033,52.98,0
2026-01-14,SKU-1033,51.6,0
2026-01-15,SKU-1033,55.02,0
2026-01-16,SKU-1033,43.66,75
2026-01-17,SKU-1033,38.42,37
2026-01-18,SKU-1033,36.05,132
2026-01-19,SKU-1033,49.33,83
2026-01-20,SKU-1033,54.97,28
2026-01-21,SKU-1033,55.77,0
2026-01-22,SKU-1033,47.27,0
2026-01-23,SKU-1033,48.79,111
2026-01-24,SKU-1033,41.66,237
2026-01-25,SKU-1033,35.71,313
2026-01-26,SKU-1033,48.35,265
2026-01-27,SKU-1033,46.45,219
2026-01-28,SKU-1033,57.81,161
2026-01-29,SKU-1033,51.64,109
2026-01-30,SKU-1033,43.79,65
2026-01-31,SKU-1033,41.66,24
2026-02-01,SKU-1033,43.03,0
2026-02-02,SKU-1033,49.86,0
2026-02-03,SKU-1033,54.52,0
2026-02-04,SKU-1033,52.07,0
2026-02-05,SKU-1033,48.97,0
2026-02-06,SKU-1033,45.46,0
2026-02-07,SKU-1033,40.93,0
2026-02-08,SKU-1033,48.11,0
2026-02-09,SKU-1033,45.82,0
2026-02-10,SKU-1033,52.36,0
2026-02-11,SKU-1033,54.07,0
2026-02-12,SKU-1033,46.04,0
2026-02-13,SKU-1033,45.56,0
2026-02-14,SKU-1033,37.57,0
2026-02-15,SKU-1033,40.88,0
2026-02-16,SKU-1033,44.95,0
2026-02-17,SKU-1033,53.15,0
2026-02-18,SKU-1033,55.75,0
2026-02-19,SKU-1033,41.87,0
2026-02-20,SKU-1033,44.68,0
2026-02-21,SKU-1033,42.24,0
2026-02-22,SKU-1033,38.31,89
2026-02-23,SKU-1033,56.15,33
2025-10-27,SKU-1034,24.55,835
2025-10-28,SKU-1034,25.48,810
2025-10-29,SKU-1034,31.05,779
2025-10-30,SKU-1034,22.63,756
2025-10-31,SKU-1034,20.85,735
2025-11-01,SKU-1034,21.46,714
2025-11-02,SKU-1034,18.13,696
2025-11-03,SKU-1034,25.07,671
2025-11-04,SKU-1034,25.84,645
2025-11-05,SKU-1034,27.35,618
2025-11-06,SKU-1034,25.68,592
2025-11-07,SKU-1034,24.18,634
2025-11-08,SKU-1034,20.83,613
2025-11-09,SKU-1034,17.13,596
2025-11-10,SKU-1034,27.02,569
2025-11-11,SKU-1034,26.44,542
2025-11-12,SKU-1034,27.33,515
2025-11-13,SKU-1034,22.47,493
2025-11-14,SKU-1034,22.64,470
2025-11-15,SKU-1034,21.23,449
2025-11-16,SKU-1034,22.44,426
2025-11-17,SKU-1034,22.11,404
2025-11-18,SKU-1034,32.73,372
2025-11-19,SKU-1034,29.01,343
2025-11-20,SKU-1034,27.36,401
2025-11-21,SKU-1034,21.67,435
2025-11-22,SKU-1034,20.97,414
2025-11-23,SKU-1034,17.21,396
2025-11-24,SKU-1034,20.7,376
2025-11-25,SKU-1034,26.58,349
2025-11-26,SKU-1034,27.78,321
2025-11-27,SKU-1034,25.31,296
2025-11-28,SKU-1034,21.65,274
2025-11-29,SKU-1034,21.67,253
2025-11-30,SKU-1034,22.44,319
2025-12-01,SKU-1034,26.17,293
2025-12-02,SKU-1034,23.17,270
2025-12-03,SKU-1034,21.96,248
2025-12-04,SKU-1034,24.75,223
2025-12-05,SKU-1034,22.53,201
2025-12-06,SKU-1034,24.24,176
2025-12-07,SKU-1034,24.81,152
2025-12-08,SKU-1034,22.78,209
2025-12-09,SKU-1034,26.5,183
2025-12-10,SKU-1034,26.97,156
2025-12-11,SKU-1034,24.8,131
2025-12-12,SKU-1034,19.47,111
2025-12-13,SKU-1034,23.83,88
2025-12-14,SKU-1034,21.01,67
2025-12-15,SKU-1034,24.92,42
2025-12-16,SKU-1034,27.36,14
2025-12-17,SKU-1034,26.71,0
2025-12-18,SKU-1034,30.47,31
2025-12-19,SKU-1034,23.93,7
2025-12-20,SKU-1034,20.7,0
2025-12-21,SKU-1034,21.26,0
2025-12-22,SKU-1034,20.19,0
2025-12-23,SKU-1034,24.55,0
2025-12-24,SKU-1034,25.02,0
2025-12-25,SKU-1034,27.3,0
2025-12-26,SKU-1034,21.69,62
2025-12-27,SKU-1034,23.0,39
2025-12-28,SKU-1034,19.48,94
2025-12-29,SKU-1034,25.12,69
2025-12-30,SKU-1034,29.55,39
2025-12-31,SKU-1034,28.75,10
2026-01-01,SKU-1034,23.87,0
2026-01-02,SKU-1034,22.18,0
2026-01-03,SKU-1034,20.48,0
2026-01-04,SKU-1034,21.19,0
2026-01-05,SKU-1034,20.84,53
2026-01-06,SKU-1034,25.08,28
2026-01-07,SKU-1034,28.22,0
2026-01-08,SKU-1034,21.99,0
2026-01-09,SKU-1034,21.24,0
2026-01-10,SKU-1034,18.8,0
2026-01-11,SKU-1034,19.01,0
2026-01-12,SKU-1034,24.61,0
2026-01-13,SKU-1034,21.33,60
2026-01-14,SKU-1034,29.38,31
2026-01-15,SKU-1034,27.37,4
2026-01-16,SKU-1034,18.37,0
2026-01-17,SKU-1034,22.56,0
2026-01-18,SKU-1034,20.53,0
2026-01-19,SKU-1034,23.44,55
2026-01-20,SKU-1034,24.22,31
2026-01-21,SKU-1034,24.15,7
2026-01-22,SKU-1034,22.36,0
2026-01-23,SKU-1034,19.57,0
2026-01-24,SKU-1034,22.4,0
2026-01-25,SKU-1034,23.64,0
2026-01-26,SKU-1034,24.16,0
2026-01-27,SKU-1034,27.95,0
2026-01-28,SKU-1034,29.57,0
2026-01-29,SKU-1034,27.71,0
2026-01-30,SKU-1034,23.69,45
2026-01-31,SKU-1034,17.96,27
2026-02-01,SKU-1034,20.8,6
2026-02-02,SKU-1034,21.53,0
2026-02-03,SKU-1034,26.53,0
2026-02-04,SKU-1034,29.45,0
2026-02-05,SKU-1034,25.01,0
2026-02-06,SKU-1034,17.73,0
2026-02-07,SKU-1034,18.68,0
2026-02-08,SKU-1034,21.56,0
2026-02-09,SKU-1034,24.32,0
2026-02-10,SKU-1034,25.32,0
2026-02-11,SKU-1034,34.19,0
2026-02-12,SKU-1034,26.57,0
2026-02-13,SKU-1034,21.0,0
2026-02-14,SKU-1034,23.35,0
2026-02-15,SKU-1034,22.84,0
2026-02-16,SKU-1034,28.78,0
2026-02-17,SKU-1034,27.88,0
2026-02-18,SKU-1034,27.96,0
2026-02-19,SKU-1034,23.32,0
2026-02-20,SKU-1034,22.57,0
2026-02-21,SKU-1034,18.38,0
2026-02-22,SKU-1034,23.11,0
2026-02-23,SKU-1034,22.6,0
2025-10-27,SKU-1035,23.84,1151
2025-10-28,SKU-1035,27.49,1124
2025-10-29,SKU-1035,28.45,1095
2025-10-30,SKU-1035,24.27,1071
2025-10-31,SKU-1035,20.81,1050
2025-11-01,SKU-1035,18.85,1031
2025-11-02,SKU-1035,20.86,1010
2025-11-03,SKU-1035,23.12,987
2025-11-04,SKU-1035,23.02,964
2025-11-05,SKU-1035,25.41,939
2025-11-06,SKU-1035,25.34,914
2025-11-07,SKU-1035,15.34,898
2025-11-08,SKU-1035,18.2,880
2025-11-09,SKU-1035,17.98,862
2025-11-10,SKU-1035,21.7,911
2025-11-11,SKU-1035,25.27,886
2025-11-12,SKU-1035,26.07,860
2025-11-13,SKU-1035,23.68,836
2025-11-14,SKU-1035,23.32,883
2025-11-15,SKU-1035,22.02,861
2025-11-16,SKU-1035,18.42,842
2025-11-17,SKU-1035,21.64,821
2025-11-18,SKU-1035,26.36,794
2025-11-19,SKU-1035,25.23,769
2025-11-20,SKU-1035,25.85,743
2025-11-21,SKU-1035,20.55,723
2025-11-22,SKU-1035,22.1,701
2025-11-23,SKU-1035,20.13,681
2025-11-24,SKU-1035,25.37,655
2025-11-25,SKU-1035,25.86,683
2025-11-26,SKU-1035,26.11,657
2025-11-27,SKU-1035,26.45,631
2025-11-28,SKU-1035,24.09,607
2025-11-29,SKU-1035,21.75,585
2025-11-30,SKU-1035,23.07,562
2025-12-01,SKU-1035,25.18,537
2025-12-02,SKU-1035,22.91,514
2025-12-03,SKU-1035,27.28,558
2025-12-04,SKU-1035,24.86,533
2025-12-05,SKU-1035,22.69,511
2025-12-06,SKU-1035,16.18,563
2025-12-07,SKU-1035,20.52,615
2025-12-08,SKU-1035,22.92,592
2025-12-09,SKU-1035,23.87,568
2025-12-10,SKU-1035,26.62,542
2025-12-11,SKU-1035,21.32,520
2025-12-12,SKU-1035,16.35,504
2025-12-13,SKU-1035,19.14,485
2025-12-14,SKU-1035,22.97,518
2025-12-15,SKU-1035,23.76,494
2025-12-16,SKU-1035,24.11,540
2025-12-17,SKU-1035,25.68,576
2025-12-18,SKU-1035,22.46,554
2025-12-19,SKU-1035,21.39,532
2025-12-20,SKU-1035,19.32,513
2025-12-21,SKU-1035,19.55,579
2025-12-22,SKU-1035,25.66,554
2025-12-23,SKU-1035,27.21,526
2025-12-24,SKU-1035,26.52,500
2025-12-25,SKU-1035,29.68,470
2025-12-26,SKU-1035,22.46,448
2025-12-27,SKU-1035,17.06,431
2025-12-28,SKU-1035,19.51,411
2025-12-29,SKU-1035,20.6,390
2025-12-30,SKU-1035,28.01,362
2025-12-31,SKU-1035,26.37,336
2026-01-01,SKU-1035,21.38,399
2026-01-02,SKU-1035,19.45,380
2026-01-03,SKU-1035,19.22,361
2026-01-04,SKU-1035,18.42,342
2026-01-05,SKU-1035,21.21,321
2026-01-06,SKU-1035,26.31,295
2026-01-07,SKU-1035,25.97,269
2026-01-08,SKU-1035,28.2,241
2026-01-09,SKU-1035,23.65,217
2026-01-10,SKU-1035,19.71,197
2026-01-11,SKU-1035,19.84,260
2026-01-12,SKU-1035,22.74,237
2026-01-13,SKU-1035,27.19,210
2026-01-14,SKU-1035,19.98,190
2026-01-15,SKU-1035,24.94,165
2026-01-16,SKU-1035,21.65,143
2026-01-17,SKU-1035,20.96,122
2026-01-18,SKU-1035,23.54,99
2026-01-19,SKU-1035,24.54,74
2026-01-20,SKU-1035,25.4,49
2026-01-21,SKU-1035,28.88,20
2026-01-22,SKU-1035,25.44,0
2026-01-23,SKU-1035,21.25,0
2026-01-24,SKU-1035,19.95,0
2026-01-25,SKU-1035,22.01,49
2026-01-26,SKU-1035,22.04,27
2026-01-27,SKU-1035,28.26,0
2026-01-28,SKU-1035,23.8,0
2026-01-29,SKU-1035,24.56,0
2026-01-30,SKU-1035,24.22,0
2026-01-31,SKU-1035,18.73,0
2026-02-01,SKU-1035,19.42,50
2026-02-02,SKU-1035,23.39,27
2026-02-03,SKU-1035,26.2,1
2026-02-04,SKU-1035,25.07,0
2026-02-05,SKU-1035,23.26,0
2026-02-06,SKU-1035,21.62,0
2026-02-07,SKU-1035,19.23,0
2026-02-08,SKU-1035,23.46,0
2026-02-09,SKU-1035,21.87,0
2026-02-10,SKU-1035,26.87,0
2026-02-11,SKU-1035,26.04,0
2026-02-12,SKU-1035,24.76,54
2026-02-13,SKU-1035,18.45,113
2026-02-14,SKU-1035,21.07,92
2026-02-15,SKU-1035,22.65,69
2026-02-16,SKU-1035,25.07,44
2026-02-17,SKU-1035,25.43,19
2026-02-18,SKU-1035,24.88,0
2026-02-19,SKU-1035,26.14,29
2026-02-20,SKU-1035,22.19,7
2026-02-21,SKU-1035,20.28,0
2026-02-22,SKU-1035,18.84,0
2026-02-23,SKU-1035,21.57,0
2025-10-27,SKU-1036,17.7,550
2025-10-28,SKU-1036,20.77,530
